date,TCMNOM_Y1,TCMNOM_Y5
19980114,5.19,5.33
19980115,5.19,5.34
19980116,5.24,5.42
19980119,,
19980120,5.24,5.45
19980121,5.22,5.41
19980122,5.18,5.39
19980123,5.25,5.53
19980126,5.25,5.49
19980127,5.32,5.57
19980128,5.33,5.54
19980129,5.24,5.43
19980130,5.24,5.39
19980202,5.26,5.43
19980203,5.25,5.41
19980204,5.24,5.41
19980205,5.26,5.46
19980206,5.27,5.48
19980209,5.28,5.51
19980210,5.29,5.49
19980211,5.29,5.46
19980212,5.28,5.46
19980213,5.26,5.44
19980216,,
19980217,5.25,5.41
19980218,5.27,5.44
19980219,5.28,5.47
19980220,5.3,5.49
19980223,5.35,5.53
19980224,5.47,5.66
19980225,5.43,5.6
19980226,5.42,5.62
19980227,5.41,5.59
19980302,5.43,5.67
19980303,5.46,5.72
19980304,5.43,5.71
19980305,5.42,5.71
19980306,5.4,5.65
19980309,5.39,5.61
19980310,5.38,5.62
19980311,5.37,5.57
19980312,5.34,5.52
19980313,5.35,5.54
19980316,5.33,5.52
19980317,5.36,5.53
19980318,5.36,5.55
19980319,5.37,5.56
19980320,5.36,5.56
19980323,5.36,5.56
19980324,5.37,5.57
19980325,5.4,5.62
19980326,5.41,5.66
19980327,5.43,5.67
19980330,5.44,5.7
19980331,5.41,5.64
19980401,5.37,5.59
19980402,5.35,5.54
19980403,5.25,5.44
19980406,5.3,5.49
19980407,5.28,5.5
19980408,5.3,5.54
19980409,5.33,5.56
19980410,,
19980413,5.42,5.64
19980414,5.4,5.6
19980415,5.38,5.59
19980416,5.37,5.57
19980417,5.36,5.57
19980420,5.39,5.61
19980421,5.41,5.66
19980422,5.41,5.66
19980423,5.4,5.66
19980424,5.39,5.65
19980427,5.48,5.77
19980428,5.48,5.78
19980429,5.49,5.78
19980430,5.4,5.65
19980501,5.41,5.63
19980504,5.42,5.63
19980505,5.45,5.66
19980506,5.41,5.6
19980507,5.42,5.6
19980508,5.44,5.65
19980511,5.48,5.72
19980512,5.44,5.65
19980513,5.44,5.63
19980514,5.48,5.66
19980515,5.46,5.67
19980518,5.45,5.63
19980519,5.45,5.63
19980520,5.42,5.6
19980521,5.47,5.66
19980522,5.45,5.65
19980525,,
19980526,5.45,5.6
19980527,5.41,5.57
19980528,5.43,5.56
19980529,5.42,5.56
19980601,5.4,5.53
19980602,5.41,5.56
19980603,5.42,5.57
19980604,5.43,5.6
19980605,5.45,5.6
19980608,5.46,5.6
19980609,5.46,5.61
19980610,5.44,5.55
19980611,5.37,5.46
19980612,5.35,5.43
19980615,5.33,5.42
19980616,5.39,5.49
19980617,5.44,5.57
19980618,5.42,5.55
19980619,5.4,5.52
19980622,5.41,5.52
19980623,5.41,5.51
19980624,5.41,5.48
19980625,5.41,5.5
19980626,5.4,5.49
19980629,5.4,5.5
19980630,5.38,5.47
19980701,5.37,5.43
19980702,5.35,5.43
19980703,,
19980706,5.34,5.4
19980707,5.35,5.43
19980708,5.34,5.43
19980709,5.33,5.4
19980710,5.33,5.4
19980713,5.35,5.45
19980714,5.36,5.47
19980715,5.35,5.46
19980716,5.38,5.48
19980717,5.37,5.49
19980720,5.37,5.47
19980721,5.37,5.46
19980722,5.37,5.47
19980723,5.35,5.46
19980724,5.36,5.48
19980727,5.36,5.49
19980728,5.35,5.49
19980729,5.37,5.52
19980730,5.38,5.52
19980731,5.38,5.52
19980803,5.37,5.46
19980804,5.33,5.44
19980805,5.3,5.43
19980806,5.3,5.43
19980807,5.24,5.39
19980810,5.23,5.39
19980811,5.2,5.33
19980812,5.21,5.34
19980813,5.26,5.38
19980814,5.25,5.34
19980817,5.24,5.33
19980818,5.26,5.35
19980819,5.25,5.35
19980820,5.24,5.32
19980821,5.19,5.24
19980824,5.18,5.19
19980825,5.17,5.13
19980826,5.16,5.11
19980827,5.02,4.97
19980828,4.96,4.94
19980831,4.95,4.91
19980901,4.87,4.91
19980902,4.91,4.96
19980903,4.9,4.91
19980904,4.91,4.9
19980907,,
19980908,4.91,4.89
19980909,4.81,4.79
19980910,4.6,4.55
19980911,4.73,4.65
19980914,4.77,4.65
19980915,4.77,4.68
19980916,4.78,4.69
19980917,4.76,4.6
19980918,4.7,4.5
19980921,4.71,4.51
19980922,4.72,4.57
19980923,4.6,4.48
19980924,4.52,4.43
19980925,4.49,4.4
19980928,4.53,4.4
19980929,4.53,4.4
19980930,4.41,4.23
19981001,4.28,4.1
19981002,4.29,4.08
19981005,4.18,3.95
19981006,4.22,4.05
19981007,4.23,4.13
19981008,4.11,4.29
19981009,4.16,4.46
19981012,,
19981013,4.25,4.37
19981014,4.19,4.23
19981015,4.25,4.23
19981016,3.86,4.04
19981019,3.92,4.06
19981020,3.98,4.14
19981021,4.02,4.17
19981022,4.04,4.19
19981023,4.07,4.28
19981026,4.13,4.32
19981027,4.04,4.23
19981028,4.07,4.18
19981029,4.08,4.13
19981030,4.18,4.24
19981102,4.33,4.39
19981103,4.33,4.33
19981104,4.46,4.48
19981105,4.53,4.48
19981106,4.64,4.58
19981109,4.54,4.55
19981110,4.53,4.5
19981111,,
19981112,4.5,4.47
19981113,4.52,4.53
19981116,4.55,4.55
19981117,4.52,4.57
19981118,4.53,4.58
19981119,4.55,4.63
19981120,4.56,4.6
19981123,4.57,4.6
19981124,4.6,4.63
19981125,4.6,4.63
19981126,,
19981127,4.59,4.6
19981130,4.53,4.51
19981201,4.46,4.43
19981202,4.41,4.31
19981203,4.41,4.31
19981204,4.49,4.38
19981207,4.58,4.47
19981208,4.49,4.4
19981209,4.46,4.37
19981210,4.45,4.33
19981211,4.49,4.39
19981214,4.47,4.35
19981215,4.49,4.39
19981216,4.44,4.34
19981217,4.45,4.34
19981218,4.48,4.38
19981221,4.53,4.45
19981222,4.56,4.5
19981223,4.69,4.65
19981224,4.72,4.74
19981225,,
19981228,4.65,4.66
19981229,4.62,4.6
19981230,4.54,4.55
19981231,4.53,4.56
19990101,,
19990104,4.58,4.57
19990105,4.56,4.62
19990106,4.53,4.61
19990107,4.51,4.62
19990108,4.57,4.72
19990111,4.62,4.76
19990112,4.55,4.68
19990113,4.49,4.6
19990114,4.41,4.48
19990115,4.46,4.54
19990118,,
19990119,4.49,4.6
19990120,4.53,4.65
19990121,4.48,4.6
19990122,4.46,4.54
19990125,4.48,4.55
19990126,4.51,4.58
19990127,4.51,4.57
19990128,4.52,4.57
19990129,4.51,4.55
19990201,4.58,4.65
19990202,4.59,4.7
19990203,4.59,4.74
19990204,4.63,4.82
19990205,4.66,4.88
19990208,4.66,4.86
19990209,4.65,4.78
19990210,4.64,4.79
19990211,4.66,4.83
19990212,4.74,4.96
19990215,,
19990216,4.73,4.96
19990217,4.69,4.91
19990218,4.72,4.96
19990219,4.71,4.99
19990222,4.73,4.95
19990223,4.78,5.04
19990224,4.85,5.12
19990225,4.86,5.23
19990226,4.88,5.21
19990301,4.91,5.32
19990302,4.93,5.27
19990303,4.89,5.29
19990304,4.9,5.32
19990305,4.84,5.24
19990308,4.83,5.21
19990309,4.76,5.11
19990310,4.75,5.13
19990311,4.77,5.13
19990312,4.76,5.08
19990315,4.76,5.07
19990316,4.74,5.03
19990317,4.74,5.05
19990318,4.72,5.02
19990319,4.73,5.07
19990322,4.77,5.13
19990323,4.74,5.11
19990324,4.73,5.07
19990325,4.77,5.12
19990326,4.74,5.1
19990329,4.75,5.15
19990330,4.72,5.09
19990331,4.72,5.12
19990401,4.73,5.15
19990402,4.67,5.07
19990405,4.67,5.07
19990406,4.66,5.01
19990407,4.69,5.04
19990408,4.64,4.94
19990409,4.63,4.96
19990412,4.66,4.98
19990413,4.66,5.02
19990414,4.65,5.04
19990415,4.66,5.08
19990416,4.71,5.13
19990419,4.69,5.08
19990420,4.67,5.06
19990421,4.68,5.07
19990422,4.73,5.15
19990423,4.71,5.15
19990426,4.72,5.14
19990427,4.74,5.12
19990428,4.75,5.16
19990429,4.68,5.09
19990430,4.78,5.24
19990503,4.79,5.25
19990504,4.8,5.3
19990505,4.75,5.27
19990506,4.79,5.39
19990507,4.78,5.4
19990510,4.77,5.38
19990511,4.8,5.4
19990512,4.79,5.39
19990513,4.75,5.29
19990514,4.86,5.48
19990517,4.9,5.53
19990518,4.92,5.58
19990519,4.9,5.54
19990520,4.88,5.53
19990521,4.87,5.46
19990524,4.86,5.43
19990525,4.9,5.44
19990526,4.92,5.49
19990527,4.98,5.59
19990528,4.97,5.6
19990531,,
19990601,5.09,5.74
19990602,5.07,5.75
19990603,5.07,5.75
19990604,5.07,5.75
19990607,5.08,5.73
19990608,5.1,5.74
19990609,5.12,5.79
19990610,5.13,5.85
19990611,5.16,5.92
19990614,5.13,5.89
19990615,5.09,5.87
19990616,5,5.84
19990617,4.95,5.67
19990618,4.98,5.75
19990621,5.01,5.81
19990622,5.15,5.84
19990623,5.18,5.9
19990624,5.18,5.93
19990625,5.18,5.91
19990628,5.15,5.86
19990629,5.17,5.84
19990630,5.07,5.67
19990701,5.09,5.73
19990702,5.08,5.7
19990705,,
19990706,5.08,5.77
19990707,5.06,5.79
19990708,5.04,5.72
19990709,5.04,5.72
19990712,5.02,5.62
19990713,5,5.6
19990714,5.01,5.63
19990715,5.01,5.63
19990716,5,5.57
19990719,5,5.56
19990720,4.96,5.54
19990721,4.92,5.55
19990722,4.99,5.66
19990723,5.02,5.72
19990726,5.04,5.73
19990727,5.03,5.7
19990728,5.04,5.7
19990729,5.11,5.79
19990730,5.13,5.82
19990802,5.15,5.85
19990803,5.17,5.86
19990804,5.12,5.86
19990805,5.05,5.77
19990806,5.16,5.94
19990809,5.24,6.04
19990810,5.24,6
19990811,5.22,5.96
19990812,5.25,5.97
19990813,5.19,5.88
19990816,5.24,5.88
19990817,5.23,5.8
19990818,5.19,5.79
19990819,5.18,5.81
19990820,5.16,5.79
19990823,5.21,5.79
19990824,5.18,5.73
19990825,5.14,5.63
19990826,5.18,5.67
19990827,5.24,5.75
19990830,5.31,5.86
19990831,5.3,5.88
19990901,5.3,5.88
19990902,5.3,5.9
19990903,5.22,5.78
19990906,,
19990907,5.27,5.83
19990908,5.28,5.82
19990909,5.3,5.85
19990910,5.26,5.78
19990913,5.28,5.8
19990914,5.3,5.85
19990915,5.25,5.81
19990916,5.23,5.77
19990917,5.24,5.76
19990920,5.28,5.81
19990921,5.26,5.83
19990922,5.26,5.81
19990923,5.22,5.76
19990924,5.15,5.65
19990927,5.19,5.73
19990928,5.2,5.78
19990929,5.27,5.86
19990930,5.22,5.78
19991001,5.3,5.9
19991004,5.27,5.85
19991005,5.33,5.94
19991006,5.36,5.98
19991007,5.36,5.99
19991008,5.36,5.97
19991011,,
19991012,5.38,5.99
19991013,5.43,6.04
19991014,5.45,6.09
19991015,5.42,5.99
19991018,5.42,6.03
19991019,5.47,6.09
19991020,5.49,6.11
19991021,5.48,6.11
19991022,5.5,6.13
19991025,5.54,6.14
19991026,5.57,6.17
19991027,5.53,6.13
19991028,5.49,6.05
19991029,5.43,5.97
19991101,5.47,6
19991102,5.47,5.98
19991103,5.46,5.97
19991104,5.44,5.91
19991105,5.43,5.88
19991108,5.48,5.9
19991109,5.49,5.87
19991110,5.52,5.9
19991111,,
19991112,5.49,5.85
19991115,5.52,5.87
19991116,5.55,5.91
19991117,5.57,5.98
19991118,5.58,5.99
19991119,5.59,6
19991122,5.63,6.02
19991123,5.63,6.02
19991124,5.65,6.02
19991125,,
19991126,5.68,6.06
19991129,5.72,6.14
19991130,5.7,6.11
19991201,5.73,6.14
19991202,5.77,6.16
19991203,5.71,6.08
19991206,5.72,6.07
19991207,5.68,6.03
19991208,5.69,6.06
19991209,5.67,6.03
19991210,5.67,5.98
19991213,5.74,6.01
19991214,5.81,6.12
19991215,5.85,6.14
19991216,5.9,6.2
19991217,5.93,6.22
19991220,5.99,6.28
19991221,5.97,6.29
19991222,5.97,6.31
19991223,5.96,6.33
19991224,,
19991227,5.97,6.32
19991228,5.96,6.35
19991229,5.93,6.32
19991230,5.93,6.3
19991231,5.98,6.36
20000103,6.09,6.5
20000104,6,6.4
20000105,6.05,6.51
20000106,6.03,6.46
20000107,6,6.42
20000110,6.07,6.49
20000111,6.13,6.57
20000112,6.16,6.63
20000113,6.1,6.54
20000114,6.13,6.59
20000117,,
20000118,6.15,6.65
20000119,6.12,6.62
20000120,6.13,6.67
20000121,6.12,6.67
20000124,6.13,6.59
20000125,6.13,6.6
20000126,6.15,6.62
20000127,6.19,6.67
20000128,6.25,6.68
20000131,6.3,6.71
20000201,6.3,6.68
20000202,6.24,6.69
20000203,6.16,6.56
20000204,6.19,6.64
20000207,6.23,6.76
20000208,6.22,6.74
20000209,6.2,6.77
20000210,6.2,6.78
20000211,6.17,6.77
20000214,6.19,6.72
20000215,6.2,6.74
20000216,6.22,6.75
20000217,6.28,6.76
20000218,6.26,6.72
20000221,,
20000222,6.22,6.62
20000223,6.27,6.66
20000224,6.22,6.56
20000225,6.18,6.5
20000228,6.21,6.53
20000229,6.2,6.61
20000301,6.17,6.59
20000302,6.19,6.59
20000303,6.15,6.6
20000306,6.2,6.64
20000307,6.17,6.6
20000308,6.17,6.59
20000309,6.15,6.56
20000310,6.21,6.61
20000313,6.21,6.57
20000314,6.2,6.52
20000315,6.21,6.5
20000316,6.2,6.47
20000317,6.2,6.45
20000320,6.23,6.45
20000321,6.22,6.44
20000322,6.21,6.41
20000323,6.23,6.39
20000324,6.31,6.51
20000327,6.32,6.51
20000328,6.31,6.46
20000329,6.31,6.46
20000330,6.26,6.35
20000331,6.28,6.32
20000403,6.23,6.3
20000404,6.14,6.16
20000405,6.15,6.17
20000406,6.17,6.2
20000407,6.17,6.18
20000410,6.14,6.11
20000411,6.16,6.19
20000412,6.17,6.27
20000413,6.16,6.24
20000414,6.08,6.11
20000417,6.09,6.23
20000418,6.07,6.27
20000419,6.08,6.23
20000420,6.12,6.24
20000421,,
20000424,6.11,6.23
20000425,6.18,6.39
20000426,6.19,6.4
20000427,6.21,6.51
20000428,6.24,6.56
20000501,6.24,6.59
20000502,6.23,6.6
20000503,6.23,6.66
20000504,6.2,6.7
20000505,6.29,6.77
20000508,6.38,6.83
20000509,6.37,6.75
20000510,6.36,6.69
20000511,6.37,6.67
20000512,6.44,6.76
20000515,6.44,6.73
20000516,6.43,6.72
20000517,6.42,6.74
20000518,6.39,6.79
20000519,6.32,6.71
20000522,6.29,6.66
20000523,6.3,6.68
20000524,6.29,6.71
20000525,6.27,6.64
20000526,6.27,6.57
20000529,,
20000530,6.28,6.62
20000531,6.37,6.54
20000601,6.32,6.44
20000602,6.23,6.37
20000605,6.22,6.33
20000606,6.24,6.35
20000607,6.23,6.35
20000608,6.22,6.37
20000609,6.23,6.36
20000612,6.2,6.33
20000613,6.17,6.32
20000614,6.13,6.26
20000615,6.13,6.26
20000616,6.09,6.19
20000619,6.11,6.2
20000620,6.12,6.23
20000621,6.16,6.32
20000622,6.16,6.32
20000623,6.19,6.37
20000626,6.16,6.29
20000627,6.16,6.29
20000628,6.14,6.28
20000629,6.11,6.21
20000630,6.08,6.18
20000703,6.07,6.12
20000704,,
20000705,6.06,6.12
20000706,6.1,6.16
20000707,6.07,6.11
20000710,6.09,6.13
20000711,6.09,6.16
20000712,6.1,6.2
20000713,6.07,6.15
20000714,6.12,6.25
20000717,6.14,6.31
20000718,6.13,6.3
20000719,6.15,6.31
20000720,6.04,6.15
20000721,6.07,6.14
20000724,6.07,6.18
20000725,6.06,6.17
20000726,6.05,6.16
20000727,6.05,6.14
20000728,6.05,6.16
20000731,6.07,6.16
20000801,6.09,6.12
20000802,6.12,6.09
20000803,6.1,6.07
20000804,6.08,6.02
20000807,6.13,6.07
20000808,6.13,6.03
20000809,6.17,6.03
20000810,6.17,6
20000811,6.24,6.07
20000814,6.21,6.07
20000815,6.22,6.11
20000816,6.21,6.13
20000817,6.21,6.13
20000818,6.19,6.09
20000821,6.2,6.1
20000822,6.2,6.07
20000823,6.18,6.02
20000824,6.2,6
20000825,6.2,6
20000828,6.24,6.05
20000829,6.25,6.08
20000830,6.25,6.07
20000831,6.22,5.98
20000901,6.18,5.92
20000904,,
20000905,6.18,5.92
20000906,6.19,5.95
20000907,6.22,5.97
20000908,6.19,5.95
20000911,6.2,5.97
20000912,6.17,5.97
20000913,6.12,5.94
20000914,6.13,5.96
20000915,6.1,5.93
20000918,6.07,5.93
20000919,6.09,5.93
20000920,6.1,5.98
20000921,6.09,5.96
20000922,6.08,5.93
20000925,6.09,5.94
20000926,6.08,5.9
20000927,6.07,5.89
20000928,6.09,5.9
20000929,6.07,5.85
20001002,6.06,5.86
20001003,6.07,5.88
20001004,6.06,5.94
20001005,6.06,5.92
20001006,6.06,5.88
20001009,,
20001010,6.06,5.86
20001011,6.01,5.82
20001012,5.93,5.74
20001013,5.93,5.73
20001016,5.97,5.77
20001017,5.92,5.68
20001018,5.91,5.68
20001019,5.96,5.69
20001020,5.94,5.69
20001023,5.93,5.66
20001024,5.97,5.7
20001025,6.01,5.74
20001026,6.05,5.75
20001027,6.11,5.79
20001030,6.13,5.83
20001031,6.12,5.83
20001101,6.1,5.79
20001102,6.09,5.78
20001103,6.13,5.86
20001106,6.16,5.91
20001107,6.16,5.84
20001108,6.16,5.83
20001109,6.13,5.76
20001110,6.11,5.76
20001113,6.1,5.72
20001114,6.11,5.72
20001115,6.1,5.69
20001116,6.07,5.66
20001117,6.09,5.67
20001120,6.07,5.65
20001121,6.07,5.65
20001122,6.1,5.6
20001123,,
20001124,6.12,5.63
20001127,6.11,5.63
20001128,6.05,5.57
20001129,5.98,5.51
20001130,5.92,5.42
20001201,5.93,5.46
20001204,5.88,5.45
20001205,5.79,5.36
20001206,5.72,5.26
20001207,5.74,5.26
20001208,5.77,5.32
20001211,5.79,5.33
20001212,5.79,5.33
20001213,5.74,5.24
20001214,5.7,5.19
20001215,5.65,5.15
20001218,5.58,5.1
20001219,5.58,5.12
20001220,5.46,5
20001221,5.33,4.94
20001222,5.25,4.93
20001225,,
20001226,5.31,4.92
20001227,5.32,4.99
20001228,5.4,5.02
20001229,5.32,4.99
20010101,,
20010102,5.11,4.76
20010103,5.04,4.94
20010104,4.82,4.82
20010105,4.6,4.66
20010108,4.61,4.65
20010109,4.71,4.73
20010110,4.82,4.83
20010111,4.84,4.85
20010112,4.96,4.97
20010115,,
20010116,4.95,4.96
20010117,4.91,4.87
20010118,4.76,4.74
20010119,4.79,4.84
20010122,4.79,4.87
20010123,4.85,4.96
20010124,4.86,4.98
20010125,4.83,4.94
20010126,4.8,4.93
20010129,4.78,4.97
20010130,4.68,4.91
20010131,4.6,4.85
20010201,4.56,4.78
20010202,4.67,4.86
20010205,4.7,4.88
20010206,4.74,4.92
20010207,4.73,4.91
20010208,4.74,4.93
20010209,4.68,4.85
20010212,4.7,4.86
20010213,4.77,4.9
20010214,4.84,4.99
20010215,4.9,5.06
20010216,4.78,4.94
20010219,,
20010220,4.77,4.94
20010221,4.74,4.96
20010222,4.68,4.94
20010223,4.58,4.86
20010226,4.48,4.81
20010227,4.47,4.75
20010228,4.47,4.7
20010301,4.45,4.67
20010302,4.48,4.75
20010305,4.51,4.78
20010306,4.5,4.78
20010307,4.44,4.72
20010308,4.42,4.7
20010309,4.46,4.75
20010312,4.43,4.72
20010313,4.43,4.75
20010314,4.29,4.62
20010315,4.19,4.55
20010316,4.19,4.54
20010319,4.25,4.58
20010320,4.18,4.52
20010321,4.14,4.49
20010322,4.1,4.44
20010323,4.17,4.52
20010326,4.18,4.56
20010327,4.29,4.73
20010328,4.22,4.68
20010329,4.16,4.67
20010330,4.09,4.62
20010402,4.1,4.66
20010403,4.01,4.6
20010404,3.97,4.58
20010405,4.01,4.63
20010406,3.9,4.52
20010409,3.94,4.56
20010410,4.04,4.7
20010411,4.11,4.75
20010412,4.17,4.83
20010413,,
20010416,4.26,4.94
20010417,4.17,4.87
20010418,3.97,4.75
20010419,3.94,4.86
20010420,3.88,4.88
20010423,3.77,4.78
20010424,3.76,4.78
20010425,3.85,4.88
20010426,3.83,4.79
20010427,3.91,4.94
20010430,3.94,4.97
20010501,3.91,4.94
20010502,3.95,4.95
20010503,3.89,4.87
20010504,3.79,4.83
20010507,3.73,4.82
20010508,3.7,4.68
20010509,3.69,4.65
20010510,3.78,4.76
20010511,3.89,4.99
20010514,3.79,4.94
20010515,3.75,4.95
20010516,3.72,4.95
20010517,3.75,4.99
20010518,3.79,4.99
20010521,3.83,4.99
20010522,3.79,4.99
20010523,3.75,4.96
20010524,3.79,5.05
20010525,3.76,5.04
20010528,,
20010529,3.76,5.06
20010530,3.75,5.07
20010531,3.63,4.94
20010601,3.67,4.94
20010604,3.68,4.93
20010605,3.61,4.84
20010606,3.62,4.83
20010607,3.63,4.88
20010608,3.64,4.93
20010611,3.64,4.87
20010612,3.62,4.82
20010613,3.6,4.81
20010614,3.56,4.76
20010615,3.53,4.74
20010618,3.48,4.73
20010619,3.48,4.72
20010620,3.45,4.72
20010621,3.47,4.7
20010622,3.41,4.63
20010625,3.48,4.65
20010626,3.53,4.74
20010627,3.59,4.82
20010628,3.69,4.92
20010629,3.72,4.97
20010702,3.74,4.88
20010703,3.71,4.91
20010704,,
20010705,3.7,4.95
20010706,3.63,4.9
20010709,3.66,4.88
20010710,3.61,4.82
20010711,3.6,4.81
20010712,3.6,4.8
20010713,3.64,4.82
20010716,3.63,4.76
20010717,3.63,4.78
20010718,3.57,4.66
20010719,3.6,4.69
20010720,3.59,4.7
20010723,3.59,4.68
20010724,3.59,4.67
20010725,3.62,4.74
20010726,3.59,4.71
20010727,3.57,4.64
20010730,3.56,4.63
20010731,3.53,4.57
20010801,3.56,4.62
20010802,3.57,4.69
20010803,3.57,4.72
20010806,3.56,4.71
20010807,3.56,4.72
20010808,3.46,4.61
20010809,3.48,4.66
20010810,3.45,4.61
20010813,3.43,4.57
20010814,3.46,4.59
20010815,3.47,4.62
20010816,3.43,4.58
20010817,3.39,4.49
20010820,3.44,4.55
20010821,3.41,4.5
20010822,3.44,4.53
20010823,3.46,4.52
20010824,3.48,4.55
20010827,3.51,4.57
20010828,3.46,4.48
20010829,3.44,4.43
20010830,3.38,4.42
20010831,3.41,4.46
20010903,,
20010904,3.55,4.63
20010905,3.47,4.61
20010906,3.4,4.48
20010907,3.29,4.39
20010910,3.31,4.41
20010911,,
20010912,,
20010913,2.81,4.03
20010914,2.73,3.92
20010917,2.72,3.99
20010918,2.69,4.01
20010919,2.49,3.9
20010920,2.56,3.97
20010921,2.53,3.94
20010924,2.56,4
20010925,2.51,3.97
20010926,2.48,3.91
20010927,2.43,3.87
20010928,2.49,3.93
20011001,2.47,3.9
20011002,2.43,3.87
20011003,2.38,3.86
20011004,2.37,3.88
20011005,2.33,3.87
20011008,,
20011009,2.35,3.96
20011010,2.35,3.96
20011011,2.44,4.03
20011012,2.4,4.01
20011015,2.39,3.97
20011016,2.37,3.93
20011017,2.37,3.93
20011018,2.36,3.93
20011019,2.34,3.96
20011022,2.35,3.98
20011023,2.37,4.01
20011024,2.32,3.96
20011025,2.26,3.89
20011026,2.26,3.88
20011029,2.18,3.82
20011030,2.11,3.76
20011031,2.07,3.66
20011101,2.1,3.66
20011102,2.07,3.77
20011105,2.05,3.71
20011106,1.97,3.54
20011107,1.93,3.47
20011108,2,3.58
20011109,2.02,3.62
20011112,,
20011113,2.07,3.69
20011114,2.13,3.83
20011115,2.34,4.1
20011116,2.41,4.24
20011119,2.31,4.12
20011120,2.31,4.17
20011121,2.38,4.31
20011122,,
20011123,2.41,4.4
20011126,2.43,4.41
20011127,2.36,4.32
20011128,2.26,4.33
20011129,2.03,4.1
20011130,2.06,4.08
20011203,2.08,4.04
20011204,2.07,3.99
20011205,2.27,4.24
20011206,2.35,4.38
20011207,2.26,4.5
20011210,2.17,4.46
20011211,2.12,4.38
20011212,2.13,4.29
20011213,2.2,4.4
20011214,2.22,4.52
20011217,2.24,4.54
20011218,2.24,4.46
20011219,2.23,4.38
20011220,2.22,4.42
20011221,2.23,4.45
20011224,2.24,4.49
20011225,,
20011226,2.34,4.55
20011227,2.27,4.46
20011228,2.26,4.46
20011231,2.17,4.38
20020101,,
20020102,2.28,4.52
20020103,2.24,4.48
20020104,2.25,4.5
20020107,2.19,4.39
20020108,2.19,4.39
20020109,2.17,4.38
20020110,2.1,4.27
20020111,1.98,4.14
20020114,2,4.15
20020115,1.99,4.14
20020116,2.01,4.16
20020117,2.09,4.28
20020118,2.08,4.23
20020121,,
20020122,2.11,4.27
20020123,2.15,4.36
20020124,2.22,4.4
20020125,2.25,4.46
20020128,2.28,4.48
20020129,2.23,4.35
20020130,2.23,4.37
20020131,2.29,4.42
20020201,2.22,4.37
20020204,2.19,4.29
20020205,2.22,4.29
20020206,2.2,4.3
20020207,2.2,4.33
20020208,2.16,4.28
20020211,2.21,4.29
20020212,2.26,4.36
20020213,2.27,4.4
20020214,2.26,4.35
20020215,2.2,4.27
20020218,,
20020219,2.23,4.28
20020220,2.24,4.28
20020221,2.25,4.27
20020222,2.22,4.23
20020225,2.26,4.26
20020226,2.31,4.33
20020227,2.27,4.22
20020228,2.25,4.27
20020301,2.33,4.43
20020304,2.36,4.43
20020305,2.36,4.44
20020306,2.34,4.45
20020307,2.43,4.65
20020308,2.57,4.77
20020311,2.59,4.77
20020312,2.57,4.75
20020313,2.52,4.69
20020314,2.59,4.83
20020315,2.61,4.8
20020318,2.65,4.79
20020319,2.61,4.78
20020320,2.66,4.87
20020321,2.66,4.88
20020322,2.7,4.9
20020325,2.75,4.92
20020326,2.69,4.85
20020327,2.65,4.85
20020328,2.7,4.91
20020329,,
20020401,2.76,4.93
20020402,2.68,4.84
20020403,2.61,4.76
20020404,2.61,4.76
20020405,2.54,4.68
20020408,2.61,4.7
20020409,2.55,4.67
20020410,2.52,4.68
20020411,2.51,4.66
20020412,2.44,4.6
20020415,2.44,4.57
20020416,2.46,4.62
20020417,2.43,4.64
20020418,2.4,4.64
20020419,2.39,4.62
20020422,2.41,4.62
20020423,2.41,4.62
20020424,2.35,4.53
20020425,2.33,4.52
20020426,2.31,4.49
20020429,2.36,4.55
20020430,2.35,4.53
20020501,2.33,4.49
20020502,2.35,4.54
20020503,2.28,4.48
20020506,2.3,4.5
20020507,2.27,4.43
20020508,2.37,4.58
20020509,2.33,4.53
20020510,2.27,4.46
20020513,2.36,4.54
20020514,2.43,4.64
20020515,2.41,4.59
20020516,2.35,4.52
20020517,2.45,4.6
20020520,2.41,4.53
20020521,2.38,4.49
20020522,2.34,4.43
20020523,2.38,4.46
20020524,2.37,4.47
20020527,,
20020528,2.41,4.46
20020529,2.35,4.41
20020530,2.31,4.36
20020531,2.34,4.37
20020603,2.35,4.36
20020604,2.31,4.31
20020605,2.33,4.35
20020606,2.3,4.3
20020607,2.31,4.36
20020610,2.3,4.34
20020611,2.27,4.29
20020612,2.25,4.24
20020613,2.2,4.2
20020614,2.16,4.1
20020617,2.2,4.14
20020618,2.16,4.13
20020619,2.07,4.01
20020620,2.12,4.11
20020621,2.09,4.06
20020624,2.15,4.13
20020625,2.16,4.13
20020626,2.05,3.99
20020627,2.09,4.08
20020628,2.06,4.09
20020701,2.09,4.08
20020702,2.04,3.99
20020703,2.02,4
20020704,,
20020705,2.08,4.13
20020708,2.08,4.07
20020709,2.01,3.98
20020710,1.97,3.85
20020711,1.95,3.86
20020712,1.97,3.82
20020715,1.97,3.85
20020716,1.99,3.93
20020717,1.99,3.89
20020718,1.95,3.82
20020719,1.94,3.76
20020722,1.94,3.65
20020723,1.91,3.59
20020724,1.89,3.6
20020725,1.86,3.51
20020726,1.8,3.46
20020729,1.93,3.68
20020730,1.96,3.71
20020731,1.8,3.53
20020801,1.75,3.46
20020802,1.65,3.27
20020805,1.68,3.21
20020806,1.69,3.36
20020807,1.64,3.24
